urn|textgroup|groupname_eng|has_mads|mads_possible|notes|urn_status|created_by|edited_by
urn:cite:perseus:cattg.1058.1|urn:cts:greekLit:tlg4050|Julian, the Egyptian|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1059.1|urn:cts:greekLit:tlg4051|Johannes, Barbucallus, um 550|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1060.1|urn:cts:greekLit:tlg4052|Isidorus Scholasticus fl.6. Jh.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1061.1|urn:cts:greekLit:tlg4053|Ioulianos, Scholastikos, fl. 535-555|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1062.1|urn:cts:greekLit:tlg4055|Cyrus Panopolitanus gest. ca. 457 n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1063.1|urn:cts:greekLit:tlg4056|Claudianus, Claudius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1064.1|urn:cts:greekLit:tlg4057|Claudianus Epigrammaticus 5. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1065.1|urn:cts:greekLit:tlg4058|Cometas Chartularius 9./10. Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1066.1|urn:cts:greekLit:tlg4059|Cometas Grammaticus 9./10. Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1067.1|urn:cts:greekLit:tlg4060|Cometas Scholasticus 9./10. Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1068.1|urn:cts:greekLit:tlg4061||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1069.1|urn:cts:greekLit:tlg4062|Leontius, Scholasticus, fl. 540-555|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1070.1|urn:cts:greekLit:tlg4063|Eratosthenes, Scholasticus, fl.6. Jh.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1071.1|urn:cts:greekLit:tlg4064|Macedonius, Consul ca. 490-ca. 565|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1072.1|urn:cts:greekLit:tlg4066|Damaskios, ca. 480-ca. 550|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1073.1|urn:cts:greekLit:tlg4067|Damocharis Cous fl.6. Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1074.1|urn:cts:greekLit:tlg4068|Eutolmius, Epigrammaticus, 4./5. Jh. n. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1075.1|urn:cts:greekLit:tlg4069|Gabrielius Constantinopolitanus fl.6. Jh.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1076.1|urn:cts:greekLit:tlg4071|Irenaeus Referendarius ca. 6. Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1077.1|urn:cts:greekLit:tlg4072|Eutocius, of Ascalon|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1078.1|urn:cts:greekLit:tlg4073|Marianus, Scholasticus fl.um 566 n. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1079.1|urn:cts:greekLit:tlg4074|Marinus Epigrammaticus Person der Antike|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1080.1|urn:cts:greekLit:tlg4075|Marinus, 5th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1081.1|urn:cts:greekLit:tlg4076|Menander, Protector, fl. 6th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1082.1|urn:cts:greekLit:tlg4077|Metrodorus Epigrammaticus 4. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1083.1|urn:cts:greekLit:tlg4078|Michaelius Grammaticus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1084.1|urn:cts:greekLit:tlg4079|Nilus Epigrammaticus um 400 n. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1085.1|urn:cts:greekLit:tlg4081|Colluthus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1086.1|urn:cts:greekLit:tlg4082|Musaeus Grammaticus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1087.1|urn:cts:greekLit:tlg4083|Eustathius, Archbishop of Thessalonica, d. ca. 1194|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1088.1|urn:cts:greekLit:tlg4084|Zosimus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1089.1|urn:cts:greekLit:tlg4091|Callistratus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1090.1|urn:cts:greekLit:tlg4093|Choeroboscus, Georgius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1091.1|urn:cts:greekLit:tlg4096|Dositheus, Magister|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1092.1|urn:cts:greekLit:tlg4146|Planudes, Maximus ca. 1260-ca. 1310|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1093.1|urn:cts:greekLit:tlg4150|Anacreontea|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1094.1|urn:cts:greekLit:tlg4163|Telegonia|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1095.1|urn:cts:greekLit:tlg4174|Paraphrases in Dionysium Periegetam|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1096.1|urn:cts:greekLit:tlg4184|Dionysius Antiochenus fl. 5/6 Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1097.1|urn:cts:greekLit:tlg4193|Anonymi in Aristotelis|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1098.1|urn:cts:greekLit:tlg4344|Menecrates, Historicus, fl.4.Jh.v.Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1099.1|urn:cts:greekLit:tlg4345|Menecrates Olynthius|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1100.1|urn:cts:greekLit:tlg4346|Menecrates|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1101.1|urn:cts:greekLit:tlg4347|Andron, Historicus, ca. 3. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1102.1|urn:cts:greekLit:tlg4350|Ammon Astrologus 4. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1103.1|urn:cts:greekLit:tlg4390|Democles, Historicus, 5. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1104.1|urn:cts:greekLit:tlg4391|Glaucus, Rheginus, um 400 v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1105.1|urn:cts:greekLit:tlg4392|Johannes de Epiphania|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1106.1|urn:cts:greekLit:tlg4393|Nonnosus fl.6. Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1107.1|urn:cts:greekLit:tlg5018|Scholia in Dionysium Byzantium|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1108.1|urn:cts:greekLit:tlg5019|Scholia in Dionysium Periegetam|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1109.1|urn:cts:greekLit:tlg5022|Scholia in Euclidem|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1110.1|urn:cts:greekLit:tlg5027|Scholia in Iamblichum Philosophum|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1111.1|urn:cts:greekLit:tlg5031|Scholia in Nicandrum|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1112.1|urn:cts:greekLit:tlg7000|greekLit:tlg7000|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1113.1|urn:cts:greekLit:tlg7052||false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1114.1|urn:cts:greekLit:tlg9005|Anastasius Traulus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1115.1|urn:cts:greekLit:tlg9006|Gregory, II, of Cyprus, Patriarch of Constantinople, 1241-1290|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1116.1|urn:cts:greekLit:tlg9010||false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1117.1|urn:cts:greekLit:tlg9011|Ignatius the Magister Grammaticorum|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1118.1|urn:cts:greekLit:tlg9012|Ignatios, the Deacon, ca. 775-ca. 848|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1119.1|urn:cts:greekLit:tlg9013|Cephalas, Constantinus 9th/10th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1120.1|urn:cts:greekLit:tlg9014|Constantine, of Rhodes, 10th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1121.1|urn:cts:greekLit:tlg9015|Constantinus Sicelius fl.9. Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1122.1|urn:cts:greekLit:tlg9016|Leo, Philosophus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1123.1|urn:cts:greekLit:tlg9017|Michael Chartophylax|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1124.1|urn:cts:latinLit:phi0002|Annius Luscus, T., fl. 156-133 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1125.1|urn:cts:latinLit:phi0004|Claudius Caecus, App. (Appius)|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1126.1|urn:cts:latinLit:phi0005|Aquilius fl. 174-154 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1127.1|urn:cts:latinLit:phi0007|Atilius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1128.1|urn:cts:latinLit:phi0010|Brutus, M. Junius (Marcus Junius), fl. 146-136 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1129.1|urn:cts:latinLit:phi0013|Caecilius Statius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1130.1|urn:cts:latinLit:phi0016|Piso Frugi, Lucius Calpurnius b. ca. 182 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1131.1|urn:cts:latinLit:phi0022|Cato, Marcus Porcius 234-149 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1132.1|urn:cts:latinLit:phi0027|Cincius Alimentus, L fl. 210 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1133.1|urn:cts:latinLit:phi0028|Coelius Antipater, Lucius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1134.1|urn:cts:latinLit:phi0031|Cornelia, mother of the Grachhi|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1135.1|urn:cts:latinLit:phi0043|Ennius, Quintus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1136.1|urn:cts:latinLit:phi0046|Cornelius Epicadus|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1137.1|urn:cts:latinLit:phi0058|Fabius Maximus Servilianus, Q fl. 142 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1138.1|urn:cts:latinLit:phi0061|Fabius Pictor fl. 154-151.B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1139.1|urn:cts:latinLit:phi0064|Fannius, C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1140.1|urn:cts:latinLit:phi0070|Gellius, Cn fl. 154-134 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1141.1|urn:cts:latinLit:phi0073|Gracchus, Gaius Sempronius 154-121 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1142.1|urn:cts:latinLit:phi0076|Cassius Hemina 2nd cent. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1143.1|urn:cts:latinLit:phi0079|Hostius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1144.1|urn:cts:latinLit:phi0085|Laelius, C., Sapiens, ca. 190/185-ca. 128 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1145.1|urn:cts:latinLit:phi0088|Lepidus Porcina, M. Aemilius (Marcus Aemilius), fl. 137-125 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1146.1|urn:cts:latinLit:phi0091|Licinius Imbrex|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1147.1|urn:cts:latinLit:phi0094|Andronicus, Livius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1148.1|urn:cts:latinLit:phi0097|Lucilius, Gaius ca. 180-ca. 102 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1149.1|urn:cts:latinLit:phi0100|Luscius Lanuvinus 2nd cent. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1150.1|urn:cts:latinLit:phi0103|Marcius, cn vates|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1151.1|urn:cts:latinLit:phi0106|Metellus, Quintus Caecilius, l. 216-179 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1152.1|urn:cts:latinLit:phi0109|Metellus Macedonicus, Q. Caecilius (Quintus Caecilius), ca. 188-115 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1153.1|urn:cts:latinLit:phi0112|Naevius, Gnaeus ca. 270-ca. 200 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1154.1|urn:cts:latinLit:phi0116|Pacuvius, Marcus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1155.1|urn:cts:latinLit:phi0117|Papinius 1. Jh. v. Chr./1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1156.1|urn:cts:latinLit:phi0118|Paullus, Lucius Aemilius, ca. 229-160 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1157.1|urn:cts:latinLit:phi0119|T. Maccius Plautus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1158.1|urn:cts:latinLit:phi0122|Postumius Albinus, A fl. 167-146 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1159.1|urn:cts:latinLit:phi0127|Scipio, Africanus ca. 236-183 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1160.1|urn:cts:latinLit:phi0128|Scipio Aemilianus, P. Cornelius (Publius Cornelius), Africanus minor 185 or 184-129 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1161.1|urn:cts:latinLit:phi0134|P. Terentius Afer (Terence)|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1162.1|urn:cts:latinLit:phi0137|Titinius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1163.1|urn:cts:latinLit:phi0143|Trabea 2nd cent. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1164.1|urn:cts:latinLit:phi0146|Turpilius, Sex. (Sextus) d. 103 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1165.1|urn:cts:latinLit:phi0149|Fratres Arvales|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1166.1|urn:cts:latinLit:phi0300|Asellio, Sempronius fl. 150-91. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1167.1|urn:cts:latinLit:phi0303|Opilius, Aurelius, 1st cent. B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1168.1|urn:cts:latinLit:phi0312|Fabius Dossennus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1169.1|urn:cts:latinLit:phi0315|Gracchanus, M. Junius Congus (Marcus Junius Congus), 2nd/1st cent. B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1170.1|urn:cts:latinLit:phi0321|Porcius Licinus, fl. 2nd cent. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1171.1|urn:cts:latinLit:phi0327|Stilo Praeconinus, L. Aelius (Lucius Aelius), ca. 154-ca. 74 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1172.1|urn:cts:latinLit:phi0330|Volcacius Sedigitus, fl. 100 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1173.1|urn:cts:latinLit:phi0400|Accius, Lucius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1174.1|urn:cts:latinLit:phi0401|Aufustius, 1st cent. B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1175.1|urn:cts:latinLit:phi0402|Valerius Aedituus fl. ca. 100 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1176.1|urn:cts:latinLit:phi0404|Afranius, Lucius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1177.1|urn:cts:latinLit:phi0406|Alfenus Varus, P. (Publius), fl. 39 B. C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1178.1|urn:cts:latinLit:phi0409|Cornificius, Q. (Quintus) ca. 42/41 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1179.1|urn:cts:latinLit:phi0410|Aprissius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1180.1|urn:cts:latinLit:phi0413|Gavius Bassus|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1181.1|urn:cts:latinLit:phi0414|Arruntius, L fl. 43-17 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1182.1|urn:cts:latinLit:phi0416|Ateius Praetextatus, L active 86-29 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1183.1|urn:cts:latinLit:phi0418|Atta, Titus Quinctius, d. 77 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1184.1|urn:cts:latinLit:phi0419|Orbilius Pupillus, L. (Lucius), ca. 114-ca. 14 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1185.1|urn:cts:latinLit:phi0425|Rutilius Lupus, Publius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1186.1|urn:cts:latinLit:phi0426|Pseudo-Caesar|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1187.1|urn:cts:latinLit:phi0428|Pseudo-Caesar|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1188.1|urn:cts:latinLit:phi0430|Pseudo-Caesar|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1189.1|urn:cts:latinLit:phi0432|Bibaculus, M. Furius (Marcus Furius) b. 103 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1190.1|urn:cts:latinLit:phi0436|Brutus, Marcus Junius, 85?-42 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1191.1|urn:cts:latinLit:phi0448|Caesar, Julius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1192.1|urn:cts:latinLit:phi0451|Sinnius Capito, 1st cent. B.C./1st cent. A.D|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1193.1|urn:cts:latinLit:phi0452||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1194.1|urn:cts:latinLit:phi0455|Piso, Gaius Calpurnius d. 65|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1195.1|urn:cts:latinLit:phi0456|Calvus, C. Licinius Macer|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1196.1|urn:cts:latinLit:phi0472|C. Valerius Catullus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1197.1|urn:cts:latinLit:phi0474|M. Tullius Cicero|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1198.1|urn:cts:latinLit:phi0478|M. Tullius Cicero|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1199.1|urn:cts:latinLit:phi0484|Cincius, L. (Lucius)|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1200.1|urn:cts:latinLit:phi0486|Cinna, C. Helvius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1201.1|urn:cts:latinLit:phi0488|Clodius, Ser. (Serius), d. ca. 60 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1202.1|urn:cts:latinLit:phi0502|Cremutius Cordus, A d. 25|true|true||published|feed_aggregator|feed_aggregator
